epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,85.4189,0.62663,0.63639,0.81206,0.99791,0.88571,0.96119,0.74091,1.16805,0.86011,1.15489,0.000401571,0.000401571,0.000401571
131,86.0644,0.66307,0.62866,0.85831,0.99519,0.88571,0.96799,0.72782,1.25713,0.8533,1.15111,0.000396071,0.000396071,0.000396071
132,86.7031,0.59919,0.57619,0.84437,0.99701,0.88571,0.96993,0.70827,1.30534,0.81066,1.16015,0.000390572,0.000390572,0.000390572
133,87.3215,0.665,0.61066,0.82198,1,0.91047,0.96997,0.71233,1.27242,0.81079,1.14772,0.000385073,0.000385073,0.000385073
134,87.9601,0.6814,0.6383,0.85013,0.99992,0.88571,0.96563,0.72237,1.14538,0.81141,1.10571,0.000379573,0.000379573,0.000379573
135,88.5931,0.56401,0.56908,0.81974,1,0.88527,0.96801,0.73025,1.1495,0.81111,1.10185,0.000374074,0.000374074,0.000374074
136,89.2289,0.619,0.58496,0.80612,0.99878,0.88571,0.97219,0.73238,1.17476,0.75319,1.10161,0.000368574,0.000368574,0.000368574
137,89.8482,0.64255,0.55981,0.83465,0.99872,0.88571,0.97475,0.73255,1.1709,0.73189,1.10649,0.000363075,0.000363075,0.000363075
138,90.4933,0.60291,0.56222,0.805,1,0.9084,0.97454,0.74364,1.19404,0.72841,1.11525,0.000357575,0.000357575,0.000357575
139,91.1343,0.56587,0.54016,0.82462,1,0.9107,0.9731,0.74381,1.21136,0.7501,1.13409,0.000352076,0.000352076,0.000352076
140,91.7693,0.57358,0.54111,0.81781,1,0.91131,0.95692,0.74703,1.22449,0.78856,1.15267,0.000346576,0.000346576,0.000346576
141,92.404,0.62252,0.56447,0.81881,1,0.91137,0.9571,0.73652,1.20532,0.81474,1.13949,0.000341077,0.000341077,0.000341077
142,93.044,0.58849,0.56137,0.81063,1,0.92576,0.98823,0.75537,1.1008,0.75453,1.10048,0.000335578,0.000335578,0.000335578
143,93.6835,0.60881,0.56282,0.8315,1,0.93949,0.98851,0.76612,1.07056,0.73208,1.08923,0.000330078,0.000330078,0.000330078
144,94.3315,0.62075,0.64421,0.83702,0.99835,0.94286,0.97394,0.75065,1.11882,0.77538,1.1039,0.000324579,0.000324579,0.000324579
145,94.9677,0.54163,0.55606,0.79876,0.99893,0.94286,0.97388,0.74693,1.1366,0.78174,1.11075,0.000319079,0.000319079,0.000319079
